Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-06-29,0.16333,0.16333,0.16333,0.16333
2020-06-30,0.15518,0.15518,0.15518,0.15518
2020-07-01,0.14975,0.14975,0.14975,0.14975
2020-07-02,0.14308,0.14308,0.14308,0.14308
2020-07-03,0.13611,0.13611,0.13611,0.13611
2020-07-06,0.11415,0.11415,0.11415,0.11415
2020-07-07,0.1074,0.1074,0.1074,0.1074
2020-07-08,0.09999,0.09999,0.09999,0.09999
2020-07-09,0.09467,0.09467,0.09467,0.09467
2020-07-10,0.09176,0.09176,0.09176,0.09176
2020-07-13,0.08947,0.08947,0.08947,0.08947
2020-07-14,0.07793,0.07793,0.07793,0.07793
2020-07-15,0.07401,0.07401,0.07401,0.07401
2020-07-16,0.06928,0.06928,0.06928,0.06928
2020-07-17,0.0651,0.0651,0.0651,0.0651
2020-07-20,0.05782,0.05782,0.05782,0.05782
2020-07-21,0.05541,0.05541,0.05541,0.05541
2020-07-22,0.05366,0.05366,0.05366,0.05366
2020-07-23,0.05245,0.05245,0.05245,0.05245
2020-07-24,0.05132,0.05132,0.05132,0.05132
2020-07-27,0.04598,0.04598,0.04598,0.04598
2020-07-28,0.04522,0.04522,0.04522,0.04522
2020-07-29,0.0445,0.0445,0.0445,0.0445
2020-07-30,0.04078,0.04078,0.04078,0.04078
2020-07-31,0.04052,0.04052,0.04052,0.04052
2020-08-03,0.03674,0.03674,0.03674,0.03674
2020-08-04,0.03651,0.03651,0.03651,0.03651
2020-08-05,0.03558,0.03558,0.03558,0.03558
2020-08-06,0.03483,0.03483,0.03483,0.03483
2020-08-07,0.03419,0.03419,0.03419,0.03419
2020-08-10,0.03376,0.03376,0.03376,0.03376
2020-08-11,0.03221,0.03221,0.03221,0.03221
2020-08-12,0.03152,0.03152,0.03152,0.03152
2020-08-13,0.03032,0.03032,0.03032,0.03032
2020-08-14,0.02909,0.02909,0.02909,0.02909
2020-08-17,0.02746,0.02746,0.02746,0.02746
2020-08-18,0.02623,0.02623,0.02623,0.02623
2020-08-19,0.02603,0.02603,0.02603,0.02603
2020-08-20,0.02572,0.02572,0.02572,0.02572
2020-08-21,0.02547,0.02547,0.02547,0.02547
2020-08-24,0.02503,0.02503,0.02503,0.02503
2020-08-25,0.0245,0.0245,0.0245,0.0245
2020-08-26,0.02417,0.02417,0.02417,0.02417
2020-08-27,0.02362,0.02362,0.02362,0.02362
2020-08-28,0.02287,0.02287,0.02287,0.02287
2020-08-31,0.02219,0.02219,0.02219,0.02219
2020-09-01,0.02099,0.02099,0.02099,0.02099
2020-09-02,0.0207,0.0207,0.0207,0.0207
2020-09-03,0.02039,0.02039,0.02039,0.02039
2020-09-04,0.02023,0.02023,0.02023,0.02023
